,Unnamed: 0,asset_id,id,status_type_id,sensor_0_avg,sensor_1_avg,sensor_2_avg,Wind speed (m/s),wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,Pitch angle (°),sensor_5_max,sensor_5_min,sensor_5_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_42_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,Power (kW),sensor_51,Rotor speed (RPM),sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg
225,2162,10,2162,0,17,251.0,0.9,8.5,8.3,16.7,2.6,1.5,-2.1,-0.8,-2.4,0.3,26,41,102,43,38,61,57,45,63.0,81,77,79,1620.5,1678.1,1513.4,32.7,28,43,40,1.0,832.1,863.3,843.5,50.0,0.486682927,0.487804878,0.403707317,0.006585366,-0.487804878,-0.487804878,-0.487804878,0.0,0.488,0.769902439,0.249609756,0.10897561,0.489512195,0.74804878,0.261658537,0.108390244,-0.078439024,-145.2,-176.6,8.3,400.8,398.6,399.7,41,43,42,74,82,77,44,250.1,30,0,167701,0,0,-26850,0,167701,-26850,14.3,14.8,13.4,0.3,19
226,2165,10,2165,0,17,248.0,-2.1,9.5,9.4,16.4,2.6,1.7,-1.7,0.7,-2.4,0.7,26,42,104,43,39,61,53,46,65.0,86,82,84,1651.9,1701.9,1577.3,20.6,29,44,41,1.0,1146.6,1179.2,1162.6,50.0,0.447219512,0.487804878,0.198097561,0.068097561,-0.481463415,-0.284536585,-0.487804878,0.029463415,0.668780488,0.975609756,0.378878049,0.121463415,0.670243902,1.023609756,0.38604878,0.121707317,-0.084292683,-163.8,-182.7,4.5,397.5,395.2,396.2,43,45,44,76,83,79,44,250.1,30,0,229244,0,0,-28808,0,229244,-28808,14.6,15.0,13.9,0.2,19
227,2166,10,2166,0,17,262.6,12.4,9.5,9.3,18.2,1.6,1.8,-1.6,0.6,-2.4,0.7,26,42,104,44,39,61,53,46,65.0,86,82,84,1649.9,1694.7,1546.6,24.5,29,45,41,1.0,1131.8,1164.4,1148.0,50.0,0.437853659,0.487804878,0.198097561,0.071804878,-0.481853659,-0.284536585,-0.487804878,0.026146341,0.666731707,0.975609756,0.347463415,0.137512195,0.666146341,1.018829268,0.353365854,0.13902439,-0.084536585,-159.7,-181.7,5.8,400.0,397.8,398.7,43,44,44,77,84,80,44,250.1,31,0,227668,0,0,-28867,0,227668,-28867,14.6,14.9,13.7,0.2,19
228,2185,10,2185,0,17,256.8,5.6,7.6,7.4,22.9,1.7,2.3,-1.5,6.8,-2.8,1.7,26,41,98,42,38,57,54,43,53.0,69,68,69,1495.5,1713.2,1264.1,116.7,27,40,39,1.0,585.7,622.9,601.6,50.0,0.459073171,0.487804878,0.198097561,0.083707317,-0.470195122,-0.284536585,-0.487804878,0.055560976,0.345512195,0.975609756,0.086292683,0.23102439,0.345268293,1.012926829,0.09297561,0.231170732,-0.063317073,-110.1,-177.7,19.0,399.9,397.4,397.8,41,42,42,77,83,77,44,251.2,29,0,117210,0,0,-21611,0,117210,-21611,13.2,15.1,11.2,1.0,19
229,2201,10,2201,0,18,294.5,46.5,8.4,8.2,18.4,0.9,2.0,19.9,86.2,-2.5,34.3,27,40,95,41,38,57,53,43,53.0,69,67,68,1174.9,1686.1,7.0,686.4,28,40,39,0.9,631.4,657.1,643.2,50.0,0.322731707,0.487804878,0.0,0.222731707,-0.331317073,0.0,-0.487804878,0.227121951,0.484585366,0.863756098,0.038146341,0.189219512,0.360439024,0.852536585,-0.02204878,0.285463415,-0.064731707,1.7,-197.6,77.5,399.9,397.7,398.0,40,42,41,77,82,75,44,248.0,30,-1457,124084,0,-1113,-20907,0,122627,-22020,10.2,14.9,0.0,6.3,21
230,2212,10,2212,0,17,240.3,-1.4,9.6,9.4,22.8,1.6,2.3,-1.3,1.6,-2.4,1.1,28,41,106,42,38,61,52,52,68.0,99,94,96,1635.8,1705.3,1488.9,44.9,33,45,41,1.0,1133.0,1172.4,1148.7,50.0,0.420926829,0.487804878,0.198097561,0.089268293,-0.473121951,-0.284536585,-0.487804878,0.043804878,0.667707317,0.975609756,0.302097561,0.17604878,0.667317073,1.024097561,0.315365854,0.176292683,-0.083121951,-158.2,-183.5,5.9,400.1,397.5,398.6,43,44,43,88,93,85,46,241.7,31,0,227824,0,0,-28398,0,227824,-28398,14.4,15.0,13.1,0.4,20
231,2214,10,2214,0,17,248.3,6.6,9.9,9.4,22.2,2.1,1.8,-1.3,0.1,-2.4,0.6,29,42,105,42,39,61,52,53,69.0,96,92,94,1654.7,1707.8,1444.0,30.2,33,43,41,1.0,1151.8,1191.7,1169.8,50.0,0.451560976,0.487804878,0.270097561,0.045512195,-0.487707317,-0.421707317,-0.487804878,0.002292683,0.679121951,0.903560976,0.303707317,0.100341463,0.678780488,0.880097561,0.296292683,0.101121951,-0.086780488,-167.5,-189.4,5.2,400.1,397.5,398.5,43,44,44,84,89,82,46,241.7,32,0,231616,0,0,-29653,0,231616,-29653,14.6,15.0,12.7,0.3,22
232,2245,10,2245,0,17,273.6,9.1,8.4,8.4,24.6,1.6,2.0,-1.9,1.5,-2.5,0.7,32,42,108,41,38,61,53,60,83.0,104,100,103,1591.9,1693.2,1388.8,63.2,36,43,40,1.0,849.4,872.6,844.6,50.0,0.472682927,0.487804878,0.198097561,0.050439024,-0.483609756,-0.284536585,-0.487804878,0.02595122,0.492780488,0.975609756,0.242439024,0.151317073,0.493512195,1.018146341,0.246731707,0.15297561,-0.098780488,-193.5,-212.8,3.8,402.1,400.0,401.7,42,43,43,74,82,76,49,264.5,32,0,168307,0,0,-33768,0,168307,-33768,14.1,14.9,12.3,0.6,24
233,2271,10,2271,0,17,283.3,6.5,8.4,8.2,16.2,1.5,1.5,-2.1,0.2,-2.5,0.4,27,40,97,41,38,58,53,42,65.0,69,67,68,1613.2,1686.2,1474.1,52.0,27,40,39,1.0,788.8,826.5,811.5,50.0,0.48697561,0.487804878,0.381560976,0.006829268,-0.487804878,-0.487804878,-0.487804878,0.0,0.466926829,0.79204878,0.251853659,0.103853659,0.466682927,0.767170732,0.262682927,0.103658537,-0.073853659,-137.2,-162.1,5.8,399.8,397.7,397.9,41,42,42,63,72,68,45,276.7,29,0,159363,0,0,-25233,0,159363,-25233,14.2,14.9,13.0,0.5,19
234,2301,10,2301,0,15,280.7,1.8,5.0,4.9,8.4,0.8,1.1,-1.0,0.5,-2.3,0.6,25,38,95,39,38,51,49,39,49.0,59,59,60,1275.9,1412.8,1230.7,35.1,25,37,39,0.8,172.9,192.0,164.4,50.0,0.372878049,0.487804878,0.106731707,0.106731707,-0.372878049,-0.106731707,-0.487804878,0.106731707,0.082195122,0.170878049,0.021804878,0.030146341,0.082390244,0.167804878,0.022195122,0.030097561,-0.058243902,-106.8,-129.2,5.9,398.5,396.2,396.6,39,41,40,68,75,69,43,278.9,28,0,28155,0,0,-19901,0,28155,-19901,11.3,12.5,10.9,0.3,17
235,2386,10,2386,0,18,259.7,-18.1,8.6,8.2,19.2,1.3,2.0,-2.0,0.0,-2.8,0.4,34,43,102,44,38,61,56,49,67.0,83,80,81,1599.4,1689.8,1394.1,63.3,30,44,39,1.0,816.6,845.7,818.8,50.0,0.484731707,0.487804878,0.354292683,0.015268293,-0.487804878,-0.487804878,-0.487804878,0.0,0.475463415,0.819317073,0.153609756,0.149609756,0.475219512,0.811756098,0.157804878,0.150243902,-0.094878049,-185.0,-204.4,4.9,401.0,398.7,400.1,41,42,42,82,87,80,45,277.8,31,0,162394,0,0,-32376,0,162394,-32376,14.1,14.9,12.3,0.6,27
236,2399,10,2399,0,17,289.2,14.2,6.7,6.6,20.2,1.9,1.4,-1.9,-0.8,-2.4,0.4,31,43,100,43,38,56,53,46,59.0,73,72,73,1436.9,1665.3,1264.6,103.0,28,42,39,0.9,422.2,452.2,428.6,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.239609756,0.446634146,0.119658537,0.068487805,0.23897561,0.434292683,0.124487805,0.067804878,-0.08395122,-158.3,-181.1,5.2,399.2,396.9,397.3,40,41,41,82,86,79,45,275.0,31,0,81545,0,0,-28691,0,81545,-28691,12.7,14.7,11.2,0.9,22
237,2806,10,2806,0,27,116.8,-17.0,6.0,5.9,11.0,0.5,2.0,2.3,24.0,-2.4,9.3,39,41,45,40,39,44,40,42,43.0,42,42,42,1248.3,1638.6,203.7,456.0,32,37,39,0.9,320.2,344.5,333.6,50.0,0.364292683,0.487804878,0.0,0.21097561,-0.364292683,0.0,-0.487804878,0.21097561,0.197219512,0.441073171,0.0,0.116682927,0.188390244,0.434585366,-0.01502439,0.127463415,-0.029658537,13.4,-196.2,47.2,401.7,399.8,399.7,40,41,41,71,73,67,46,133.8,34,-490,64558,0,-255,-9830,0,64068,-10084,11.0,14.5,1.8,4.1,32
238,2824,10,2824,0,26,58.1,-67.5,4.4,4.3,13.4,0.7,1.0,3.1,53.3,-2.3,10.5,37,40,59,40,39,48,43,47,52.0,47,47,48,1143.0,1433.1,184.1,294.2,32,37,40,0.5,171.1,179.5,173.7,50.0,0.193317073,0.487804878,0.0,0.167073171,-0.193317073,0.0,-0.487804878,0.167073171,0.050878049,0.126487805,0.0,0.025804878,0.036780488,0.125219512,-0.016439024,0.037707317,-0.050731707,289.0,-824.7,232.9,398.0,396.1,395.8,39,41,40,72,75,68,51,125.6,34,-878,13370,0,-1112,-16309,0,12492,-17421,10.1,12.6,1.8,2.6,30
239,2868,10,2868,0,21,146.7,41.0,8.4,7.9,16.0,1.9,1.3,-2.2,-1.5,-2.4,0.1,30,40,90,41,38,56,48,54,68.0,67,65,66,1619.9,1671.9,1421.0,50.1,29,39,40,1.0,697.4,727.6,708.9,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.41204878,0.524390244,0.200926829,0.055560976,0.411609756,0.515560976,0.199853659,0.056536585,-0.056097561,-42.7,-145.8,25.0,399.6,397.6,398.5,41,42,42,72,75,68,49,105.7,31,0,140578,0,0,-19159,0,140578,-19159,14.3,14.8,12.5,0.4,22
240,2869,10,2869,0,20,115.6,9.9,9.1,8.3,18.1,1.9,1.4,-2.0,0.1,-2.8,0.4,30,40,92,41,38,58,50,55,70.0,70,67,68,1656.7,1690.2,1608.1,14.0,30,40,40,1.0,832.5,861.0,840.0,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.487560976,0.614195122,0.37004878,0.050292683,0.487170732,0.608536585,0.379658537,0.049560976,-0.066780488,-82.9,-158.4,17.7,398.1,396.1,397.2,41,43,42,73,76,69,49,105.7,31,0,166286,0,0,-22814,0,166286,-22814,14.6,14.9,14.3,0.1,22
241,2874,10,2874,0,19,89.0,-1.9,8.5,8.0,13.6,4.2,1.1,-2.2,-1.7,-2.4,0.1,30,41,96,42,39,59,53,58,73.0,71,70,71,1643.7,1674.6,1554.4,23.0,31,41,40,1.0,723.1,750.9,729.6,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.424926829,0.568146341,0.27604878,0.062926829,0.424195122,0.551804878,0.293121951,0.062682927,-0.070780488,-138.8,-155.1,3.4,400.3,398.4,399.4,41,42,42,75,78,71,48,91.0,32,0,144878,0,0,-24190,0,144878,-24190,14.5,14.8,13.7,0.2,22
242,2875,10,2875,0,20,80.4,-10.5,10.4,9.7,19.3,3.9,1.6,-1.0,1.6,-2.4,0.9,30,42,98,43,37,61,55,59,73.0,78,75,76,1675.4,1699.4,1650.1,8.5,31,42,41,1.0,1224.0,1254.9,1237.4,50.0,0.424829268,0.487804878,0.198097561,0.079804878,-0.477512195,-0.284536585,-0.487804878,0.033170732,0.719365854,0.975609756,0.509365854,0.110731707,0.71897561,0.962682927,0.519902439,0.110195122,-0.081121951,-151.7,-185.9,8.4,399.7,397.2,398.2,42,44,43,76,79,72,48,91.0,32,0,245071,0,0,-27720,0,245071,-27720,14.8,15.0,14.6,0.1,22
243,2876,10,2876,0,20,85.0,-6.0,10.7,10.1,15.9,3.8,1.4,-0.7,0.9,-1.9,0.6,30,42,102,43,39,63,56,60,74.0,86,81,83,1676.2,1693.8,1658.5,6.1,32,44,42,1.0,1347.3,1376.8,1360.7,50.0,0.378097561,0.487804878,0.238243902,0.056780488,-0.482585366,-0.36097561,-0.487804878,0.016829268,0.795365854,0.935463415,0.659414634,0.057219512,0.795707317,0.924682927,0.665707317,0.056439024,-0.080146341,-154.7,-181.2,7.2,401.9,399.5,400.5,44,46,45,77,81,75,48,91.0,32,0,271897,0,0,-27376,0,271897,-27376,14.8,15.0,14.6,0.1,22
244,2877,10,2877,0,20,97.6,6.6,10.6,9.9,16.3,2.9,1.6,-0.8,0.5,-2.4,0.7,30,42,103,43,39,63,55,60,75.0,90,84,86,1673.5,1692.8,1650.3,8.0,33,44,42,1.0,1286.5,1316.9,1299.8,50.0,0.40702439,0.487804878,0.293170732,0.053121951,-0.487756098,-0.465658537,-0.487804878,0.000731707,0.758243902,0.880487805,0.547463415,0.06902439,0.758780488,0.871853659,0.557414634,0.068439024,-0.078487805,-150.4,-187.4,6.8,401.2,398.7,399.8,44,45,45,79,83,77,48,91.0,32,0,259275,0,0,-26810,0,259275,-26810,14.8,15.0,14.6,0.1,22
245,2878,10,2878,0,20,95.5,-3.2,9.3,8.9,15.4,3.7,1.5,-1.8,0.0,-2.7,0.5,30,42,102,42,39,62,54,61,76.0,88,84,85,1656.1,1692.4,1538.1,21.4,33,42,41,1.0,996.4,1026.4,1008.9,50.0,0.483414634,0.487804878,0.371121951,0.014682927,-0.487804878,-0.487804878,-0.487804878,0.0,0.587268293,0.802487805,0.358878049,0.083121951,0.587268293,0.788,0.368097561,0.082195122,-0.071902439,-134.1,-157.7,5.8,400.3,398.3,399.2,43,44,43,80,84,78,48,98.7,33,0,200676,0,0,-24566,0,200676,-24566,14.6,14.9,13.6,0.2,22
246,2879,10,2879,0,20,93.5,-5.2,9.0,8.7,20.0,3.0,1.6,-2.0,-0.2,-2.4,0.4,30,42,103,42,38,61,53,62,76.0,87,84,85,1643.0,1686.3,1486.2,34.6,33,43,40,1.0,922.8,953.4,935.1,50.0,0.487073171,0.487804878,0.429268293,0.004390244,-0.487804878,-0.487804878,-0.487804878,0.0,0.544536585,0.744341463,0.294878049,0.09297561,0.544487805,0.729853659,0.301804878,0.092097561,-0.074341463,-138.8,-160.6,4.7,400.9,399.0,399.8,42,43,43,81,85,79,48,98.7,32,0,186174,0,0,-25402,0,186174,-25402,14.5,14.9,13.1,0.3,22
247,2880,10,2880,0,20,95.0,-3.7,8.5,8.3,15.1,3.6,1.6,-2.0,-0.4,-2.4,0.4,30,42,103,43,39,60,52,62,76.0,85,82,84,1613.1,1683.2,1386.2,61.4,32,44,40,1.0,838.1,866.2,847.7,50.0,0.483658537,0.487804878,0.41395122,0.01195122,-0.487804878,-0.487804878,-0.487804878,0.0,0.491756098,0.759658537,0.258682927,0.137658537,0.490487805,0.747902439,0.265512195,0.136731707,-0.072731707,-138.3,-161.0,5.3,398.7,396.6,397.7,42,43,43,81,85,79,48,98.7,32,0,167248,0,0,-24842,0,167248,-24842,14.2,14.8,12.3,0.5,22
248,2881,10,2881,0,20,86.6,-12.1,9.9,9.5,19.9,2.7,1.8,-1.3,1.5,-2.4,0.8,30,42,103,44,38,61,53,63,77.0,90,85,87,1661.1,1694.0,1604.0,15.5,33,45,41,1.0,1170.2,1200.0,1183.0,50.0,0.443414634,0.487804878,0.212146341,0.064536585,-0.485317073,-0.311317073,-0.487804878,0.013804878,0.684536585,0.961560976,0.364585366,0.111170732,0.685463415,0.921658537,0.376146341,0.110097561,-0.07795122,-144.5,-169.5,6.4,398.4,396.2,397.3,43,44,44,82,86,80,48,98.7,33,0,234200,0,0,-26639,0,234200,-26639,14.7,14.9,14.1,0.1,22
249,2882,10,2882,0,20,120.4,21.7,9.1,8.7,18.6,3.3,1.8,-1.7,-0.2,-2.5,0.6,30,42,103,43,37,61,52,63,77.0,90,86,88,1636.3,1687.8,1423.7,42.7,34,43,40,1.0,952.0,981.1,963.2,50.0,0.470536585,0.487804878,0.347463415,0.028146341,-0.487804878,-0.487804878,-0.487804878,0.0,0.559317073,0.826146341,0.288097561,0.158243902,0.559414634,0.816780488,0.299317073,0.157707317,-0.06995122,-133.2,-151.2,4.2,399.5,397.4,398.5,41,43,42,83,87,81,48,98.7,33,0,191487,0,0,-23894,0,191487,-23894,14.4,14.9,12.6,0.4,22
250,2887,10,2887,0,20,99.1,-15.3,8.3,8.0,21.5,1.5,1.7,-2.0,-0.6,-3.2,0.3,30,43,101,44,38,60,54,62,76.0,81,79,81,1595.0,1691.7,1282.9,91.5,32,43,39,1.0,750.4,779.2,760.1,50.0,0.487804878,0.487804878,0.487804878,0.0,-0.487804878,-0.487804878,-0.487804878,0.0,0.43995122,0.674487805,0.123317073,0.114487805,0.440195122,0.660390244,0.132439024,0.114,-0.071902439,-137.9,-154.5,3.6,399.9,397.8,398.8,41,42,42,83,87,80,48,114.4,32,0,150583,0,0,-24560,0,150583,-24560,14.1,14.9,11.3,0.8,22
251,2889,10,2889,0,20,97.2,-1.1,9.2,8.8,15.0,1.9,1.3,-2.0,-0.3,-2.4,0.4,30,43,102,44,38,61,56,61,76.0,82,79,81,1660.7,1691.2,1615.1,14.2,32,44,40,1.0,961.5,994.7,978.4,50.0,0.482536585,0.487804878,0.38204878,0.018243902,-0.487804878,-0.487804878,-0.487804878,0.0,0.568926829,0.791560976,0.379707317,0.089658537,0.568439024,0.787560976,0.38604878,0.08897561,-0.074585366,-141.1,-172.5,5.7,401.1,399.1,399.7,41,43,42,83,87,80,48,98.3,33,0,193802,0,0,-25458,0,193802,-25458,14.7,14.9,14.3,0.1,22
252,2890,10,2890,0,20,97.2,-1.1,10.5,10.2,17.9,2.8,1.9,-0.8,1.3,-2.3,0.8,30,43,103,44,38,63,55,62,76.0,90,85,86,1669.8,1704.0,1621.6,11.9,33,45,42,1.0,1383.5,1419.0,1402.8,50.0,0.35804878,0.487804878,0.198097561,0.072341463,-0.465707317,-0.284536585,-0.487804878,0.047756098,0.815170732,0.975609756,0.60902439,0.073170732,0.81502439,1.007170732,0.626585366,0.073804878,-0.086585366,-165.1,-188.0,6.1,400.4,397.7,398.7,44,45,44,84,88,81,48,98.3,33,0,278334,0,0,-29581,0,278334,-29581,14.7,15.0,14.3,0.1,22
253,2910,10,2910,0,21,104.5,21.6,8.6,8.4,15.0,2.0,1.8,-1.9,0.3,-2.5,0.6,34,44,100,43,38,61,56,60,75.0,82,79,81,1609.5,1713.1,1383.4,65.8,36,41,40,1.0,865.1,897.3,878.2,50.0,0.465512195,0.487804878,0.198097561,0.054439024,-0.484439024,-0.284536585,-0.487804878,0.022439024,0.507219512,0.975609756,0.162097561,0.185902439,0.508682927,1.021365854,0.169609756,0.187609756,-0.074682927,-141.2,-162.2,4.1,400.0,398.0,398.7,41,43,42,70,75,67,48,82.9,33,0,173549,0,0,-25502,0,173549,-25502,14.2,15.1,12.2,0.6,28
254,2913,10,2913,0,22,72.8,-10.1,8.7,8.4,17.1,2.1,1.8,-1.9,0.8,-3.3,0.6,35,43,101,43,38,62,54,60,74.0,84,80,81,1612.4,1700.9,1327.0,76.1,36,44,39,1.0,869.7,900.5,878.7,50.0,0.471463415,0.487804878,0.198097561,0.048390244,-0.485073171,-0.284536585,-0.487804878,0.020292683,0.509853659,0.975609756,0.184536585,0.158780488,0.510878049,0.987853659,0.187560976,0.158829268,-0.077804878,-144.3,-180.0,7.4,400.3,398.2,399.2,41,42,42,69,74,66,49,82.9,34,0,174598,0,0,-26583,0,174598,-26583,14.2,15.0,11.7,0.7,29
255,2916,10,2916,0,22,92.6,0.6,8.9,8.6,21.6,1.7,1.7,-1.9,-0.3,-2.8,0.4,35,43,101,43,38,61,53,61,77.0,85,82,83,1632.5,1691.0,1426.2,51.0,38,42,40,1.0,906.2,934.2,914.1,50.0,0.48404878,0.487804878,0.358195122,0.015658537,-0.487804878,-0.487804878,-0.487804878,0.0,0.531853659,0.815414634,0.212926829,0.116195122,0.532,0.803853659,0.232731707,0.115365854,-0.076878049,-138.8,-172.8,8.0,400.2,398.3,399.3,41,43,42,69,74,66,49,92.0,34,0,181565,0,0,-26265,0,181565,-26265,14.4,14.9,12.6,0.4,30
256,2917,10,2917,0,22,94.9,2.9,10.0,9.6,17.7,2.9,1.7,-1.3,1.4,-2.4,0.7,35,43,101,42,38,62,54,61,78.0,89,85,87,1661.1,1693.1,1504.1,24.9,39,42,41,1.0,1196.5,1223.9,1204.6,50.0,0.436536585,0.487804878,0.198097561,0.065512195,-0.483707317,-0.284536585,-0.487804878,0.023268293,0.702146341,0.975609756,0.31502439,0.111902439,0.702292683,0.986780488,0.331121951,0.111512195,-0.086097561,-162.4,-190.3,5.4,400.4,398.4,399.5,43,44,44,69,74,66,49,92.0,34,0,240105,0,0,-29407,0,240105,-29407,14.7,15.0,13.3,0.2,30
257,2961,10,2961,0,24,88.3,-14.5,10.8,10.3,21.0,2.4,2.3,-0.1,5.3,-2.5,1.7,34,49,121,49,44,65,53,74,93.0,127,120,123,1665.1,1751.1,1557.9,25.8,45,52,47,1.0,1373.8,1390.9,1364.5,50.0,0.341609756,0.487804878,0.198097561,0.115658537,-0.421073171,-0.284536585,-0.487804878,0.087268293,0.798878049,0.975609756,0.322341463,0.171658537,0.803170732,1.026292683,0.329658537,0.175414634,-0.101658537,-198.7,-215.6,3.4,401.8,399.7,402.0,49,51,50,82,91,86,49,102.9,40,0,275064,0,0,-34736,0,275064,-34736,14.7,15.4,13.8,0.2,28
258,2966,10,2966,0,24,109.7,6.1,8.9,8.5,17.9,3.4,1.6,-1.9,-0.1,-2.5,0.5,34,49,115,47,40,63,51,73,90.0,113,109,112,1634.7,1693.7,1428.1,43.1,43,48,41,1.0,885.7,903.2,873.3,50.0,0.480487805,0.487804878,0.286292683,0.025170732,-0.487756098,-0.452536585,-0.487804878,0.000926829,0.512780488,0.887365854,0.217121951,0.12404878,0.514341463,0.869756098,0.225463415,0.124195122,-0.096390244,-181.6,-212.7,7.2,402.4,400.3,402.5,43,44,44,79,88,82,51,103.6,39,0,176182,0,0,-32938,0,176182,-32938,14.4,15.0,12.6,0.4,27
259,2973,10,2973,0,23,113.8,3.8,9.8,9.3,16.4,3.6,1.6,-1.4,1.2,-3.1,0.8,33,46,107,44,39,63,51,67,85.0,102,97,99,1664.8,1704.6,1565.6,22.0,41,44,42,1.0,1107.2,1131.5,1107.7,50.0,0.456341463,0.487804878,0.248097561,0.051512195,-0.486878049,-0.379756098,-0.487804878,0.007658537,0.647268293,0.925609756,0.313853659,0.122341463,0.64804878,0.915707317,0.322585366,0.123317073,-0.086243902,-168.3,-187.2,4.1,400.6,398.3,399.9,43,45,44,73,81,76,52,109.9,36,0,221699,0,0,-29468,0,221699,-29468,14.7,15.0,13.8,0.2,26
260,2977,10,2977,0,22,103.0,8.5,10.5,9.8,27.5,3.1,1.7,-0.9,0.6,-2.1,0.6,32,45,107,43,40,64,53,66,84.0,104,99,101,1671.0,1698.8,1641.8,10.0,40,44,44,1.0,1273.8,1298.2,1275.4,50.0,0.42795122,0.487804878,0.205268293,0.056097561,-0.485463415,-0.298146341,-0.487804878,0.016682927,0.74097561,0.968439024,0.580926829,0.062487805,0.74102439,0.963756098,0.585853659,0.061073171,-0.093365854,-180.2,-205.8,7.1,398.2,395.8,397.5,45,47,46,73,80,75,51,94.5,36,0,253209,0,0,-31902,0,253209,-31902,14.8,15.0,14.5,0.1,25
261,2984,10,2984,0,21,98.2,-4.7,11.4,10.7,22.3,1.2,2.2,0.3,4.1,-2.2,1.4,30,44,110,43,41,64,52,65,84.0,112,106,108,1669.8,1716.4,1604.1,15.1,40,45,45,1.0,1487.6,1519.1,1499.8,50.0,0.30302439,0.487804878,0.198097561,0.084439024,-0.417804878,-0.284536585,-0.487804878,0.084097561,0.870195122,0.975609756,0.644487805,0.085512195,0.871365854,1.025853659,0.652439024,0.087463415,-0.098292683,-192.4,-208.7,4.0,399.4,396.8,398.2,47,49,48,74,82,78,51,102.9,35,0,297699,0,0,-33577,0,297699,-33577,14.7,15.1,14.2,0.1,24
262,2989,10,2989,0,21,97.6,2.4,10.1,9.5,17.5,2.1,1.5,-1.3,0.3,-2.4,0.6,31,44,110,43,39,62,51,65,85.0,108,103,105,1670.6,1700.4,1626.0,11.7,40,44,42,1.0,1188.0,1216.0,1193.6,50.0,0.454390244,0.487804878,0.257121951,0.053073171,-0.486536585,-0.39697561,-0.487804878,0.008243902,0.700341463,0.916536585,0.525707317,0.069560976,0.700341463,0.90902439,0.532682927,0.069512195,-0.086829268,-165.7,-199.1,9.3,402.3,400.0,401.3,43,45,44,74,83,78,51,95.2,35,0,239540,0,0,-29674,0,239540,-29674,14.7,15.0,14.4,0.1,23
263,2990,10,2990,0,21,90.9,-4.3,10.4,9.6,17.5,2.7,1.6,-1.1,1.0,-2.5,0.7,31,44,110,43,39,63,55,66,85.0,108,103,105,1672.4,1699.0,1620.4,10.3,40,44,42,1.0,1197.3,1224.4,1203.7,49.9,0.448585366,0.487804878,0.198097561,0.053512195,-0.485268293,-0.284536585,-0.487804878,0.018878049,0.705756098,0.975609756,0.479219512,0.075902439,0.704829268,0.971317073,0.491317073,0.076195122,-0.081121951,-156.2,-180.3,5.2,401.4,399.0,400.3,43,45,44,74,82,78,51,95.2,35,0,241061,0,0,-27723,0,241061,-27723,14.8,15.0,14.3,0.1,23
264,2991,10,2991,0,21,90.0,-5.1,10.2,9.6,17.7,2.7,1.7,-1.1,1.4,-2.4,0.8,31,44,109,43,38,63,56,66,85.0,107,102,104,1669.6,1703.6,1639.1,10.9,40,44,42,1.0,1197.6,1224.8,1205.3,50.0,0.444195122,0.487804878,0.19897561,0.062829268,-0.48395122,-0.286195122,-0.487804878,0.022195122,0.701609756,0.974731707,0.496341463,0.089219512,0.702195122,0.960439024,0.505268293,0.088731707,-0.085609756,-153.9,-193.5,9.4,400.0,397.8,399.0,43,45,44,74,82,78,50,95.2,35,0,239339,0,0,-29235,0,239339,-29235,14.7,15.0,14.5,0.1,23
265,3065,10,3065,0,23,91.5,-13.1,7.8,7.2,14.1,1.9,1.4,-2.1,-0.1,-2.4,0.3,35,40,91,41,38,55,49,46,62.0,62,61,62,1575.6,1680.8,1230.9,104.3,31,39,39,1.0,549.9,575.2,557.8,50.0,0.487463415,0.487804878,0.446731707,0.003073171,-0.487463415,-0.446731707,-0.487804878,0.003073171,0.32395122,0.521073171,0.091170732,0.105365854,0.323268293,0.509902439,0.093707317,0.105902439,-0.060439024,-112.9,-139.4,5.5,401.0,399.2,399.8,40,42,41,65,72,68,46,104.6,32,0,110366,0,0,-20647,0,110366,-20647,13.9,14.8,10.9,0.9,29
